;;;;;;;;;;;;;;;Khai thác nguồn;;;Review design;;;;;;;;
44;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Cơ cấu giá trị phát hành cổ phiếu thực tế trong năm;Tỷ trọng - Phát hành ra công chúng;GT từng loại / Tổng GT * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Loại chứng khoán, Hình thức phát hành, Ngày;IDS, FMS, SCMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
44;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Cơ cấu giá trị phát hành cổ phiếu thực tế trong năm;Giá trị phát hành - Phát hành ra công chúng - Phát hành riêng lẻ;GT từng loại / Tổng GT * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Loại chứng khoán, Hình thức phát hành, Ngày;IDS, FMS, SCMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
44;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Cơ cấu giá trị phát hành cổ phiếu thực tế trong năm;Giá trị phát hành - Phát hành riêng lẻ - ESOP;GT từng loại / Tổng GT * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Loại chứng khoán, Hình thức phát hành, Ngày;IDS, FMS, SCMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
44;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Cơ cấu giá trị phát hành cổ phiếu thực tế trong năm;Giá trị phát hành - ESOP - Phát hành để trả cổ tức, tăng vốn từ vốn CSH;GT từng loại / Tổng GT * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Loại chứng khoán, Hình thức phát hành, Ngày;IDS, FMS, SCMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
44;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Cơ cấu giá trị phát hành cổ phiếu thực tế trong năm;Giá trị phát hành - Phát hành để trả cổ tức, tăng vốn từ vốn CSH - Phát hành để hoán đổi/sáp nhập;GT từng loại / Tổng GT * 100;Dashboard;Chỉ tiêu phái sinh;Trùng;Loại chứng khoán, Hình thức phát hành, Ngày;IDS, FMS, SCMS;;X;;Done;- Thông tin chào bán phát hành của CTĐC, CTCK, CTQLQ;"IDS.SECURITIES_OFFERING
IDS.SECURITIES_OFFERING_PLAN
IDS.SECURITIES_OFFERING_RESULT
SCMS.DISCLOSURE_SECURITIES_OFFERING
FMS.OFFERING";"IDS.SECURITIES_OFFERING_RESULT.TOTAL_COLLECTED_AM
SCMS.DISCLOSURE_SECURITIES_OFFERING.PROCEEDS_COLLECTED
FMS.OFFERING.ACTUAL_TOTAL_VALUE";"- Map dữ liệu công văn chấp thuận chào bán & phương án chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_PLAN.SECURITIES_OFFERING_ID
IDS.SECURITIES_OFFERING_PLAN.DELETE_FLG = '0'
- ĐK thời gian: Ngày công văn trong kỳ báo cáo
IDS.SECURITIES_OFFERING.OFFICIAL_LETTER_DATE
SCMS.DISCLOSURE_SECURITIES_OFFERING.DOCUMENT_DATE
FMS.OFFERING.APPROVAL_DOCUMENT_DATE
- ĐK Ngày báo cáo kết quả:
IDS.SECURITIES_OFFERING_RESULT.RESULT_REPORT_DATE not null
SCMS.DISCLOSURE_SECURITIES_OFFERING.RESULT_REPORT_DATE not null
FMS.OFFERING.REPORT_RESULT_DATE not null
- Trạng thái cấp phép chào bán, duyệt dữ liệu:
+ IDS:
IDS.SECURITIES_OFFERING.ADMINISTRATIVE_STATUS_CD = '022'
IDS.SECURITIES_OFFERING.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING.ACTIVE_FLG = '1'
IDS.SECURITIES_OFFERING.DELETE_FLG = '0'
IDS.SECURITIES_OFFERING_RESULT.APPROVAL_STATUS_CD = 'APPROVED'
IDS.SECURITIES_OFFERING_RESULT.DELETE_FLG = '0'
+ SCMS: 
SCMS.DISCLOSURE_SECURITIES_OFFERING.RECORD_STATUS = '1'
+ FMS:
FMS.OFFERING.DELETED = '0'
- IDS: Map dữ liệu công văn chấp thuận chào bán và dữ liệu kết quả chào bán:
IDS.SECURITIES_OFFERING.ID = IDS.SECURITIES_OFFERING_RESULT.SECURITIES_OFFERING_ID
- GT phát hành: SUM()";;;;;;;;Dữ liệu tĩnh;
45;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Kỳ hạn phát hành bình quân TPCP;Kỳ hạn phát hành bình quân;"Σ (Kỳ hạn mã i * GT phát hành mã i) / Σ GT phát hành
Trong đó: GT phát hành = GT trúng thầu";Dashboard;Chỉ tiêu cơ sở;TB;Năm;CSDLTT;X;X;X;Done;- Dữ liệu TPCP;"HNX - ""BM 21_Dữ liệu các đợt chào bán TPCP""";"""Kỳ hạn""
""Giá trị trúng thầu""";;"SELECT
EXTRACT(YEAR FROM ""Ngày phát hành"") NAM,
ROUND(SUM(TO_NUMBER(REGEXP_SUBSTR(""Kỳ hạn"", '\d+')) * ""Giá trị trúng thầu"") / NULLIF(SUM(""Giá trị trúng thầu""), 0), 2) KYHAN_BQ -- Kỳ hạn: 5 năm, 10 năm, ...
FROM ""CSDLTT BM 21_Dữ liệu các đợt chào bán TPCP""
WHERE EXTRACT(YEAR FROM ""Ngày phát hành"") BETWEEN :FROMYEAR AND :TOYEAR
GROUP BY EXTRACT(YEAR FROM ""Ngày phát hành"")
ORDER BY NAM;";;;;;;;Dữ liệu tĩnh - Chưa có CSDL;
46;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Lãi suất phát hành bình quân TPCP;Lãi suất bình quân;"Σ (Lãi suất mã i * GT phát hành mã i) / Σ GT phát hành
Trong đó: GT phát hành = GT trúng thầu; Lãi suất phát hành = Lãi suất trúng thầu";Dashboard;Chỉ tiêu cơ sở;TB;Năm;CSDLTT;X;X;X;Done;- Dữ liệu TPCP;"HNX - ""BM 21_Dữ liệu các đợt chào bán TPCP""";"""Lãi suất trúng thầu""
""Giá trị trúng thầu""";;"SELECT 
EXTRACT(YEAR FROM ""Ngày phát hành"") NAM, 
ROUND(SUM(""Lãi suất trúng thầu"" * ""Giá trị trúng thầu"") / NULLIF(SUM(""Giá trị trúng thầu""), 0), 2) LAISUAT_BQ 
FROM ""CSDLTT BM 21_Dữ liệu các đợt chào bán TPCP"" 
WHERE EXTRACT(YEAR FROM ""Ngày phát hành"") BETWEEN :FROMYEAR AND :TOYEAR 
GROUP BY EXTRACT(YEAR FROM ""Ngày phát hành"") 
ORDER BY NAM;";;;;;;;Dữ liệu tĩnh - Chưa có CSDL;
47;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Quy mô niêm yết và giao dịch TPCP;Giá trị niêm yết TPCP;Σ (Mệnh giá * KL TP niêm yết);Dashboard;Chỉ tiêu cơ sở;Trùng;Năm;CSDLTT;;X;;Done;- Dữ liệu TPCP;"HNX - ""BM 23_Dữ liệu về danh sách TPCP niêm yết""
HNX - ""BM 25_Dữ liệu về niêm yết bổ sung TPCP""";"BM 23 >> Cột ""Khối lượng niêm yết""";"- Điều kiện: TP chưa đáo hạn
Xác định ngày đáo hạn theo ""BM 25 >> Ngày thay đổi niêm yết"" với ""Trạng thái"" = 'Đáo hạn' 
TP chưa đáo hạn: ngày đáo hạn <= Ngày cuối kỳ báo cáo 
- Dư nợ = ""BM 23 >> Khối lượng niêm yết"" * 100000";;;;;;;;Dữ liệu tĩnh - Chưa có CSDL;
47;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Quy mô niêm yết và giao dịch TPCP;GTGD Outright;Σ Giá trị giao dịch Outright;Dashboard;Chỉ tiêu cơ sở;TB;Năm;CSDLTT;X;X;X;Done;- Dữ liệu TPCP (BM 23_Dữ liệu về giao dịch TPCP theo loại hình giao dịch) hoặc Báo cáo HNX02;"HNX - ""BM 23_Dữ liệu về giao dịch TPCP theo loại hình giao dịch""";"""Giá trị giao dịch""";"""Loại hình giao dịch"" = 'Outright'";"SELECT
EXTRACT(YEAR FROM ""Ngày"") NAM,
SUM(CASE WHEN ""Loại hình giao dịch"" = 'Outright' THEN ""Giá trị giao dịch"" ELSE 0 END) GTGD_OUTRIGHT,
SUM(CASE WHEN ""Loại hình giao dịch"" = 'Repos' THEN ""Giá trị giao dịch"" ELSE 0 END) GTGD_REPOS
FROM ""CSDLTT BM 23_Dữ liệu về giao dịch TPCP theo loại hình giao dịch""
WHERE EXTRACT(YEAR FROM ""Ngày"") BETWEEN :FROMYEAR AND :TOYEAR
GROUP BY EXTRACT(YEAR FROM ""Ngày"")
ORDER BY NAM;";;;;;;;Dữ liệu tĩnh - Chưa có CSDL;
47;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Quy mô niêm yết và giao dịch TPCP;GTGD Repos;Σ Giá trị giao dịch Repos;Dashboard;Chỉ tiêu cơ sở;TB;Năm;CSDLTT;X;X;X;Done;- Dữ liệu TPCP (BM 23_Dữ liệu về giao dịch TPCP theo loại hình giao dịch) hoặc Báo cáo HNX02;"HNX - ""BM 23_Dữ liệu về giao dịch TPCP theo loại hình giao dịch""";"""Giá trị giao dịch""";"""Loại hình giao dịch"" = 'Repos'";;;;;;;Dữ liệu tĩnh - Chưa có CSDL;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;Sàn;Sàn: HOSE, HNX, UPCOM;Dashboard;Chiều;Trùng;Sàn;MDDS;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;JAD_STOCKINFOR;;;;;;;;;;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;Số lượng cổ phiếu niêm yết mới;Đếm số mã cổ phiếu niêm yết mới.;Dashboard;Chỉ tiêu cơ sở;Trùng;Năm;CSDLTT;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;;;;;;;;;;;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung;Σ KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung;Dashboard;Chỉ tiêu cơ sở;TB;Sàn, Năm;CSDLTT;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;;;;;;;;;;;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung - HOSE;Σ KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung theo sàn;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Năm;CSDLTT;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;;;;;;;;;;;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung - HNX;Σ KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung theo sàn;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Năm;CSDLTT;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;;;;;;;;;;;;
48;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu niêm yết mới;KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung - UPCOM;Σ KL cổ phiếu niêm yết lần đầu, niêm yết bổ sung theo sàn;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Năm;CSDLTT;;X;X;;- Thông tin về niêm yết lần đầu, niêm yết bổ sung của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;Sàn;Sàn: HOSE, HNX, UPCOM;Dashboard;Chiều;Trùng;Sàn;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;SL mã cổ phiếu hủy niêm yết/hủy ĐKGD;Số mã cổ phiếu bị hủy niêm yết/hủy ĐKGD.;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Loại chứng khoán, Năm;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;KL cổ phiếu hủy niêm yết/ĐKGD;Σ KL cổ phiếu hủy niêm yết/hủy ĐKGD;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Loại chứng khoán, Năm;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;KL cổ phiếu hủy niêm yết/ĐKGD - HOSE;Σ KL cổ phiếu hủy niêm yết/hủy ĐKGD từng sàn theo kỳ.;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Loại chứng khoán, Năm;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;KL cổ phiếu hủy niêm yết/ĐKGD - HNX;Σ KL cổ phiếu hủy niêm yết/hủy ĐKGD từng sàn theo kỳ.;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Loại chứng khoán, Năm;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
49;;Dashboard Báo cáo thường niên >> Tổng quan thị trường >> Biểu đồ Thống kê cổ phiếu hủy niêm yết;KL cổ phiếu hủy niêm yết/ĐKGD - UPCOM;Σ KL cổ phiếu hủy niêm yết/hủy ĐKGD từng sàn theo kỳ.;Dashboard;Chỉ tiêu cơ sở;Trùng;Sàn, Loại chứng khoán, Năm;SCMS;;X;X;;- Thông tin về hủy niêm yết/hủy đăng ký giao dịch của tổ chức niêm yết;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Sàn;Danh sách sàn giao dịch/niêm yết: HOSE / HNX / UPCOM;Data Explorer;Chiều;Trùng;Sàn;MDDS;;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Chỉ số;Chỉ số Index gồm: VNIndex, HNX Index, UPCOM Index, VN30, HNX30, VN100;Data Explorer;Chiều;Trùng;Chỉ số;MDDS;;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Loại CK;Gồm các loại CK: Cổ phiếu, Chứng chỉ quỹ, Chứng quyền, TPDN niêm yết, TPDN riêng lẻ, TPCP, Phái sinh;Data Explorer;Chiều;Trùng;Loại CK;MDDS;;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Sản phẩm phái sinh;Gồm các sản phẩm: HĐTL VN30, VN100, HĐTL TPCP;Data Explorer;Chiều;Trùng;Sản phẩm phái sinh;MDDS;;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Kỳ hạn phái sinh;"Gồm các kỳ hạn:
▪ Tháng gần nhất
▪ Tháng tiếp theo
▪ Cuối quý gần nhất
▪ Cuối quý tiếp theo";Data Explorer;Chiều;Trùng;Kỳ hạn phái sinh;MDDS;;X;;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Ngành;Danh mục ngành nghề kinh tế cấp 1;Data Explorer;Chiều;Trùng;Ngành;IDS;;X;;;"- Danh mục ngành nghề kinh tế cấp 1 của IDS
- Hồ sơ công ty đại chúng - Thông tin ngành nghề kinh tế cấp 1";;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;Giá trị chỉ số;Giá trị chỉ số tại ngày cuối từng kỳ;Data Explorer;Chỉ tiêu cơ sở;Trùng;Chỉ số, Ngày;MDDS;;X;X;;- Thông tin thị trường;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;KLGD;Σ KLGD từng kỳ;Data Explorer;Chỉ tiêu cơ sở;Trùng;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;;X;X;;- Sổ lệnh (trade_book);;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;GTGD;Σ (Giá * KLGD) từng kỳ;Data Explorer;Chỉ tiêu cơ sở;Trùng;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;KLNN mua;Σ KL mua NĐTNN từng kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;X;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;KLNN bán;Σ KL bán NĐTNN từng kỳ;Data Explorer;Chỉ tiêu cơ sở;TB;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;X;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;KLNN ròng;Σ (KL mua NĐTNN - KL bán NĐTNN) từng kỳ;Data Explorer;Chỉ tiêu phái sinh;TB;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;X;X;X;;;;;;;;;;;;;;
50;;Data Explorer - Thống kê giao dịch, vốn hóa thị trường và quy mô niêm yết;GTNN mua;Σ (KL mua * Giá khớp) từng kỳ;Data Explorer;Chỉ tiêu cơ sở;Trùng;Sàn, Chỉ số, Loại chứng khoán, Sản phẩm phái sinh, Kỳ hạn phái sinh, Ngày/Tháng/Quý/Năm;MSS;;X;X;;;;;;;;;;;;;;
