source_system,staging_table,ods_table,column_name,data_type,description,pk/fk
FMS,stg_fms_trsferinder,ods_fms_trsferinder,deleted,,Trạng thái bản ghi,
FMS,stg_fms_trsferinder,ods_fms_trsferinder,datecreated,,Ngày tạo,
FMS,stg_fms_trsferinder,ods_fms_trsferinder,datemodified,,Ngày sửa,
FMS,stg_fms_userrpto,ods_fms_userrpto,userid,,Mã ID người dùng. FK → USERS.Id,
FMS,stg_fms_userrpto,ods_fms_userrpto,tpoutid,,Mã ID biểu mẫu báo cáo đầu ra. FK → RPTTPOUT.Id,
FMS,stg_fms_users,ods_fms_users,id,,Mã ID người dùng hệ thống. Mã hệ thống tự sinh (PK),PK
FMS,stg_fms_users,ods_fms_users,username,,Tên đăng nhập,
FMS,stg_fms_users,ods_fms_users,fullname,,Họ và tên đầy đủ,
FMS,stg_fms_users,ods_fms_users,email,,Email,
FMS,stg_fms_users,ods_fms_users,bkmid,,Mã ID ngân hàng LKGS. FK → BANKMONI.Id,FK
FMS,stg_fms_users,ods_fms_users,status,,Trạng thái tài khoản: 1 = Hoạt động; 0 = Khóa,
FMS,stg_fms_users,ods_fms_users,deleted,,Trạng thái bản ghi: 0 = Không bị xóa; 1 = Bị xóa,
FMS,stg_fms_users,ods_fms_users,datelogined,,Ngày đăng nhập hệ thống,
FMS,stg_fms_users,ods_fms_users,datechangepassword,,Ngày thay đổi mật khẩu,
FMS,stg_fms_users,ods_fms_users,createdby,,Người tạo,
FMS,stg_fms_users,ods_fms_users,datecreated,,Ngày tạo,
FMS,stg_fms_users,ods_fms_users,datemodified,,Ngày sửa,
FMS,stg_fms_users,ods_fms_users,modifyby,,Người sửa,
FMS,stg_fms_violt,ods_fms_violt,id,,Mã ID vi phạm (PK),PK
FMS,stg_fms_violt,ods_fms_violt,secid,,Mã ID công ty QLQ. FK → SECURITIES.Id,FK
FMS,stg_fms_violt,ods_fms_violt,fndid,,Mã ID quỹ đầu tư. FK → FUNDS.Id,FK
FMS,stg_fms_violt,ods_fms_violt,violtype,,Loại vi phạm,
FMS,stg_fms_violt,ods_fms_violt,violcontent,,Nội dung vi phạm,
FMS,stg_fms_violt,ods_fms_violt,violdate,,Ngày vi phạm,
FMS,stg_fms_violt,ods_fms_violt,violstatus,,Trạng thái xử lý vi phạm,
FMS,stg_fms_violt,ods_fms_violt,note,,Ghi chú,
FMS,stg_fms_violt,ods_fms_violt,deleted,,Trạng thái bản ghi,
FMS,stg_fms_violt,ods_fms_violt,datecreated,,Ngày tạo,
FMS,stg_fms_violt,ods_fms_violt,datemodified,,Ngày sửa,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,id,,"Primary key, auto increment",PK
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,account_code,,Số tài khoản (từ VSDC),
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,account_name,,Họ và tên,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,contact_address,,"Địa chỉ liên lạc (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,identity_number,,Số CCCD/Số đăng ký sở hữu,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,identity_issue_date,,Ngày cấp,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,identity_issue_place,,Nơi cấp,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,open_date,,Ngày mở tài khoản,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,close_date,,Ngày đóng tài khoản,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,last_modified_date,,Ngày thay đổi thông tin,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,nationality,,Quốc tịch,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,investor_type,,"Loại hình NĐT: 1=Cá nhân, 2=Tổ chức",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,date_of_birth,,"Ngày tháng năm sinh/ngày thành lập DN (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,legal_representative,,"Người đại diện theo pháp luật (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,permanent_address,,"Địa chỉ thường trú (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,margin_account_open_date,,Ngày mở TK ký quỹ,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,phone_number,,"Số điện thoại (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,email,,"Email (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,bank_account_holder_name,,"Tên chủ tài khoản ngân hàng (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,bank_account_number,,"Số tài khoản ngân hàng (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,bank_account_name,,"Tên ngân hàng (từ CTCK, có thể sửa)",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,margin_service_enabled,,Dịch vụ TC sử dụng - Ký quỹ,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,advance_payment_service_enabled,,Dịch vụ TC sử dụng - Ứng trước tiền bán,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,account_authorization_enabled,,Dịch vụ TC sử dụng - Hợp đồng tài chính khác,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,authorized_person_name,,Người nhận ủy quyền,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,authorization_date,,Ngày nhận ủy quyền,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,approval_status,,Trạng thái phê duyệt tài khoản,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,account_status,,"Trạng thái: 0=Đóng, 1=Mở",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,domestic_foreign_flag,,"Trong nước/Nước ngoài: 0=Trong nước, 1=Nước ngoài",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,data_source,,"Nguồn dữ liệu chính: VSDC, CTCK",
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,created_at,,Ngày tạo,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_investor_account,ods_gsgd_investor_account,deleted,,"Soft delete: 0=Active, 1=Deleted",
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,id,,Primary key,PK
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,account_id,,Foreign key với investor_account,FK
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,account_code,,Số tài khoản,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,change_date,,Ngày thay đổi,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,change_type,,Loại thay đổi,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,old_value,,Giá trị cũ,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,new_value,,Giá trị mới,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,change_source,,"Nguồn thay đổi: VSDC, USER",
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,changed_by,,Người thay đổi,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,approval_status,,Trạng thái phê duyệt,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,approval_comment,,Nội dung phê duyệt,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,approval_by_id,,Id người phê duyệt,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,approval_name,,Tên người phê duyệt,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,created_at,,Ngày tạo,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_investor_account_history,ods_gsgd_investor_account_history,deleted,,Soft delete,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,id,,Primary key,PK
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,account_id,,Foreign key (investor_account.id),FK
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,service_type,,"Loại dịch vụ: 1=Ký quỹ, 2=Ứng trước tiền bán, 3=HĐ tài chính khác",
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,contract_number,,Số hợp đồng,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,contract_date,,Ngày ký hợp đồng,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_financial_service,ods_gsgd_account_financial_service,deleted,,Soft delete,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,id,,Primary key,PK
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,account_id,,Foreign key (investor_account.id),FK
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,authorized_person_name,,Người nhận ủy quyền,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,authorization_date,,Ngày nhận ủy quyền,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_authorization,ods_gsgd_account_authorization,deleted,,Soft delete,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,id,,Primary key,PK
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,group_code,,Mã nhóm (hệ thống tự sinh),
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,group_name,,Tên nhóm,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,securities_code_id,,Mã chứng khoán,FK
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,stock_code,,Mã cổ phiếu,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,case_file_id,,Mã vụ việc (nếu có),FK
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,description,,Mô tả nhóm,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,relation_type_id,,Mã loại quan hệ,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,characteristic,,Đặc điểm,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,contact_person_account,,Người liên hệ,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,approval_status,,Trạng thái phê duyệt,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,group_type,,"Loại nhóm: 1=Thường, 2=Nghi vấn",
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_group,ods_gsgd_account_group,deleted,,Soft delete,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,id,,Primary key,PK
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,group_id,,Foreign key (account_group.id),FK
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,account_id,,Foreign key (investor_account.id),FK
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,status,,Trạng thái tài khoản trong nhóm,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,relationship_type,,"Mối quan hệ: Danh tính, IP, MAC, Tiền",
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_group_member,ods_gsgd_account_group_member,deleted,,Soft delete,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,id,,Primary key,PK
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,group_id,,Id của nhóm tài khoản,FK
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,group_code,,Mã nhóm,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,change_date,,Ngày thay đổi,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,change_type,,Loại thay đổi,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,old_value,,Giá trị cũ,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,new_value,,Giá trị mới,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,change_source,,"Nguồn thay đổi: VSDC, USER",
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,changed_by_id,,Người thay đổi,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,approval_status,,Trạng thái phê duyệt,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,approval_comment,,Nội dung phê duyệt,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,approved_by_id,,Người phê duyệt,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_group_history,ods_gsgd_account_group_history,deleted,,Soft delete,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,id,,Primary key,PK
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,account_id_1,,investor_accunt.id,FK
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,account_id_2,,investor_account.id,FK
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,account_group_id,,account_group.id,FK
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,category_item_id,,"category_item.id
- Là ID loại kiểu quan hệ",FK
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,relationship_value,,"Giá trị quan hệ (IP address, MAC address, etc.)",
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,strength,,Độ mạnh quan hệ (1-100),
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,created_at,,Ngày tạo,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_account_relationship,ods_gsgd_account_relationship,deleted,,Soft delete,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,id,,Primary key,PK
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,company_name,,Tên sự kiện tổ chức niêm yết,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,event_type_id,,Loại sự kiện,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,event_id,,Sự kiện,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,event_date,,Ngày sự kiện,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,approval_status,,Trạng thái phê duyệt,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,created_at,,Ngày tạo,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,deleted,,Soft delete,
GSGD,stg_gsgd_company_event,ods_gsgd_company_event,stock_code,,Mã chứng khoán,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,id,,Primary key,PK
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,company_event_id,,Id của sự kiện tổ chức niêm yết,FK
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,change_date,,Ngày thay đổi,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,change_type,,Loại thay đổi,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,old_value,,Giá trị cũ,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,new_value,,Giá trị mới,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,change_source,,"Nguồn thay đổi: VSDC, USER",
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,changed_by,,Người thay đổi,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,approval_status,,Trạng thái phê duyệt,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,approval_comment,,Nội dung phê duyệt,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,approval_by_id,,Id người phê duyệt,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,approval_name,,Tên người phê duyệt,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,created_at,,Ngày tạo,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_company_event_history,ods_gsgd_company_event_history,deleted,,Soft delete,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,id,,Primary key,PK
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,group_code,,Mã nhóm (hệ thống tự sinh),
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,group_name,,,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,group_type,,"Loại nhóm: 1=Thường
2=Theo ngành",
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,description,,Mô tả nhóm,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,status,,"Trạng thái: 
1=Chờ duyệt 2=Phê duyệt
3=Từ chối",
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,created_at,,Ngày tạo,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,created_by_id,,User_id người tạo,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,updated_by_id,,User_id người cập nhật,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,created_by_name,,Tên người tạo,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,updated_by_name,,Tên người cập nhật,
GSGD,stg_gsgd_securities_group,ods_gsgd_securities_group,deleted,,Soft delete,
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,id,,Primary key,PK
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,group_id,,securities_group.id,FK
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,securities_code_id,,securities_code.id,FK
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,created_at,,Ngày tạo,
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,updated_at,,Ngày sửa cuối,
GSGD,stg_gsgd_securities_group_member,ods_gsgd_securities_group_member,created_by_id,,User_id người tạo,
