STT;Dashboard/báo cáo;Thông tin;Mô tả;Nhóm yêu cầu;Phân loại;Đánh giá;Độ chi tiết;Nguồn;Thông tin cần phân tích;Thông tin cần Test;Cần dữ liệu lịch sử;Trạng thái phân tích;Test script verify mapping;Mapping;Note;Test script tại nguồn;Test script tại đích;Kết quả Test;Model;DMT
3;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ;Chiều thời gian theo ngày;Chiều thời gian theo ngày;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
3;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ;Chiều dịch vụ kinh doanh chứng khoán;Dịch vụ Giao dịch ký quỹ, Ứng trước tiền bán, Lưu ký;Dashboard;Chiều;Dễ;;SCMS;;X;;;;;;;;;;
3;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ;Số lượng CTCK theo dịch vụ giao dịch kí quỹ;Số lượng CTCK theo dịch vụ giao dịch kí quỹ;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ;SCMS;X;X;;;;"-- Số lượng CTCK theo dịch vụ giao dịch kí quỹ
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dv_giao_dich_ky_quy
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%giao dịch kí quỹ%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%giao dịch kí quỹ%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
3;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ;Số lượng CTCK theo dịch vụ ứng trước tiền bán;Số lượng CTCK theo dịch vụ ứng trước tiền bán;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ;SCMS;X;X;;;;"-- Số lượng CTCK theo dịch vụ ứng trước tiền bán
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dv_ung_truoc_tien_ban
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%ứng trước tiền bán%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%ứng trước tiền bán%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
3;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ;Số lượng CTCK theo dịch vụ lưu ký;Số lượng CTCK theo dịch vụ lưu ký;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ;SCMS;X;X;;;;"-- Số lượng CTCK theo dịch vụ lưu ký
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dv_luu_ky
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%lưu ký%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%lưu ký%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
4;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Dịch vụ phái sinh;Chiều thời gian theo ngày;Chiều thời gian theo ngày;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
4;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ dịch vụ phái sinh;Chiều Dịch vụ phái sinh;Dịch vụ phái sinh: Môi giới phái sinh, Tư vấn phái sinh, Tự doanh phái sinh;Dashboard;Chiều;Dễ;;SCMS;;X;;;;;;;;;;
4;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ dịch vụ phái sinh;Số lượng CTCK liên quan CK phái sinh theo dịch vụ môi giới;Số lượng CTCK liên quan CK phái sinh theo dịch vụ môi giới;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ phái sinh;SCMS;X;X;;;;"-- Số lượng CTCK liên quan CK phái sinh theo dịch vụ môi giới
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dvps_moi_gioi
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ môi giới%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ môi giới%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
4;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ dịch vụ phái sinh;Số lượng CTCK liên quan CK phái sinh theo dịch vụ tư vấn;Số lượng CTCK liên quan CK phái sinh theo dịch vụ tư vấn;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ phái sinh;SCMS;X;X;;;;"-- Số lượng CTCK liên quan CK phái sinh theo dịch vụ tư vấn
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dvps_tu_van
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ tư vấn%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ tư vấn%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
4;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ dịch vụ phái sinh;Số lượng CTCK liên quan CK phái sinh theo dịch vụ tự doanh;Số lượng CTCK liên quan CK phái sinh theo dịch vụ tự doanh;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, Danh mục dịch vụ phái sinh;SCMS;X;X;;;;"-- Số lượng CTCK liên quan CK phái sinh theo dịch vụ tự doanh
SELECT
    nd.ngay,
    COUNT(dv.ID) AS so_ctck_dvps_tu_doanh
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(dv.NGAY_DANG_KY) AS min_ngay
        FROM SCMS.CTCK_DICH_VU dv
        JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
        WHERE dv.IS_BANG_TAM = 1
          AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ tự doanh%'
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.CTCK_DICH_VU dv
    JOIN SCMS.DM_DICH_VU dd ON dd.ID = dv.DM_DICH_VU_ID
    ON  dv.IS_BANG_TAM = 1
    AND dv.TRANG_THAI = 1
    AND LOWER(dd.TEN_DICH_VU) LIKE '%phái sinh theo dịch vụ tự doanh%'
    AND TRUNC(dv.NGAY_DANG_KY) <= nd.ngay        -- đã đăng ký tính đến ngày đó
    AND (
        dv.NGAY_KET_THUC IS NULL
        OR dv.NGAY_KET_THUC > nd.ngay        -- còn hiệu lực tại ngày đó
    )
GROUP BY nd.ngay
ORDER BY nd.ngay;";Bảng DM dịch vụ không khớp với danh sách dịch vụ này (đang so với data cũ);;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Chiều thời gian theo ngày;Chiều thời gian theo ngày;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Các loại duy trì điều kiện cấp phép;Đang duy trì tốt, Gần đến giới hạn duy trì, Không duy trì điều kiện cấp phép;Dashboard;Chiều;Dễ;;SCMS;;X;;;;;;;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Phân loại CTCK;"CTCK không có dịch vụ CKPS
CTCK có dịch vụ CKPS, không đăng ký hoạt động lưu ký chứng khoán
CTCK có dịch vụ CKPS, có đăng ký hoạt động lưu ký chứng khoán";Dashboard;Chiều;Dễ;;SCMS;X;X;;;;;;;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Số lượng CTCK đang duy trì tốt;Số lượng CTCK đang duy trì tốt;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Số lượng CTCK gần đến giới hạn duy trì;Số lượng CTCK gần đến giới hạn duy trì;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
5;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép - Giấy phép hoạt động;Số lượng CTCK không duy trì điều kiện cấp phép;Số lượng CTCK không duy trì điều kiện cấp phép;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
6;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là kinh doanh chứng khoán phái sinh ;Chiều thời gian theo ngày;Chiều thời gian theo ngày;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
6;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là kinh doanh chứng khoán phái sinh ;Số lượng công ty đang duy trì tốt;Số lượng CTCK phái sinh, dịch vụ là kinh doanh CKPS đang duy trì tốt;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
6;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là kinh doanh chứng khoán phái sinh ;Số lượng công ty gần đến giới hạn duy trì;Số lượng CTCK phái sinh, dịch vụ là kinh doanh CKPS gần đến giới hạn duy trì;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
6;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là kinh doanh chứng khoán phái sinh ;Số lượng công ty không duy trì điều kiện cấp phép;Số lượng CTCK phái sinh, dịch vụ là kinh doanh CKPS không duy trì điều kiện cấp phép;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
7;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là bù trừ, thanh toán giao dịch chứng khoán phái sinh;Chiều thời gian theo ngày;Chiều thời gian theo ngày;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
7;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là bù trừ, thanh toán giao dịch chứng khoán phái sinh;Số lượng công ty đang duy trì tốt;Số lượng CTCK phái sinh, dịch vụ là bù trừ, thanh toán giao dịch CKPS đang duy trì tốt;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
7;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là bù trừ, thanh toán giao dịch chứng khoán phái sinh;Số lượng công ty gần đến giới hạn duy trì;Số lượng CTCK phái sinh, dịch vụ là bù trừ, thanh toán giao dịch CKPS gần đến giới hạn duy trì;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
7;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ Duy trì điều kiện cấp phép – Phái sinh: dịch vụ là bù trừ, thanh toán giao dịch chứng khoán phái sinh;Số lượng công ty không duy trì điều kiện cấp phép;Số lượng CTCK phái sinh, dịch vụ là bù trừ, thanh toán giao dịch CKPS không duy trì điều kiện cấp phép;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, phân loại điều kiện duy trì;SCMS;X;X;;;;;Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Chiều thời gian theo quý;Chiều thời gian theo quý;Dashboard;Chiều;Trùng;;SCMS;;X;;;;;;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Tiền và tương đương tiền;Chỉ tiêu Tiền và tương đương tiền trên toàn thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, danh mục chỉ tiêu BCTC;SCMS;X;X;X;;;"-- Chỉ tiêu Tiền và tương đương tiền trên toàn thị trường
SELECT
    nd.ngay,
    SUM(TO_NUMBER(gt.GIA_TRI)) AS tien_va_tuong_duong_tien
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(gt.NGAY_SO_LIEU) AS min_ngay
        FROM SCMS.BC_BAO_CAO_GT gt
        JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
        WHERE dct.MA_CHI_TIEU = 'TIEN_TDT'  -- xác nhận lại
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.BC_BAO_CAO_GT gt
    JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
    ON  dct.MA_CHI_TIEU        = 'TIEN_TDT'  -- xác nhận lại
    AND TRUNC(gt.NGAY_SO_LIEU) = nd.ngay
GROUP BY nd.ngay
ORDER BY nd.ngay;";Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Tài sản tài chính ghi nhận thông qua lãi/lỗ;Chỉ tiêu Tài sản tài chính ghi nhận thông qua lãi/lỗ trên toàn thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, danh mục chỉ tiêu BCTC;SCMS;X;X;X;;;"-- Chỉ tiêu Tài sản tài chính ghi nhận thông qua lãi/lỗ trên toàn thị trường
SELECT
    nd.ngay,
    SUM(TO_NUMBER(gt.GIA_TRI)) AS tai_san_tai_chinh_qua_lai_lo
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(gt.NGAY_SO_LIEU) AS min_ngay
        FROM SCMS.BC_BAO_CAO_GT gt
        JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
        WHERE dct.MA_CHI_TIEU = 'TAI_SAN_TAI_CHINH_QUA_LAI_LO'  -- xác nhận lại
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.BC_BAO_CAO_GT gt
    JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
    ON  dct.MA_CHI_TIEU        = 'TAI_SAN_TAI_CHINH_QUA_LAI_LO'  -- xác nhận lại
    AND TRUNC(gt.NGAY_SO_LIEU) = nd.ngay
GROUP BY nd.ngay
ORDER BY nd.ngay;";Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Các khoản đầu tư nắm giữ đến ngày đáo hạn;Chỉ tiêu Các khoản đầu tư nắm giữ đến ngày đáo hạn trên toàn thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, danh mục chỉ tiêu BCTC;SCMS;X;X;X;;;"-- Chỉ tiêu Các khoản đầu tư nắm giữ đến ngày đáo hạn trên toàn thị trường
SELECT
    nd.ngay,
    SUM(TO_NUMBER(gt.GIA_TRI)) AS dau_tu_nam_giu_den_ngay_dao_han
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(gt.NGAY_SO_LIEU) AS min_ngay
        FROM SCMS.BC_BAO_CAO_GT gt
        JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
        WHERE dct.MA_CHI_TIEU = 'DAU_TU_NAM_GIU_DEN_NGAY_DAO_HAN'  -- xác nhận lại
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.BC_BAO_CAO_GT gt
    JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
    ON  dct.MA_CHI_TIEU        = 'DAU_TU_NAM_GIU_DEN_NGAY_DAO_HAN'  -- xác nhận lại
    AND TRUNC(gt.NGAY_SO_LIEU) = nd.ngay
GROUP BY nd.ngay
ORDER BY nd.ngay;";Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Tài sản tài chính sẵn sàng để bán;Chỉ tiêu Tài sản tài chính sẵn sàng để bán trên toàn thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, danh mục chỉ tiêu BCTC;SCMS;X;X;X;;;"-- Chỉ tiêu Tài sản tài chính sẵn sàng để bán trên toàn thị trường
SELECT
    nd.ngay,
    SUM(TO_NUMBER(gt.GIA_TRI)) AS TS_tai_chinh_san_sang_de_ban
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(gt.NGAY_SO_LIEU) AS min_ngay
        FROM SCMS.BC_BAO_CAO_GT gt
        JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
        WHERE dct.MA_CHI_TIEU = 'TAI_SAN_TAI_CHINH_SAN_SANG_DE_BAN'  -- xác nhận lại
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.BC_BAO_CAO_GT gt
    JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
    ON  dct.MA_CHI_TIEU        = 'TAI_SAN_TAI_CHINH_SAN_SANG_DE_BAN'  -- xác nhận lại
    AND TRUNC(gt.NGAY_SO_LIEU) = nd.ngay
GROUP BY nd.ngay
ORDER BY nd.ngay;";Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
8;Dashboard Tổng quan công ty chứng khoán toàn thị trường >> Biểu đồ cơ cấu tài sản;Các khoản cho vay;Thông tin Các khoản cho vay trên toàn thị trường;Dashboard;Chỉ tiêu cơ sở;TB;Ngày, danh mục chỉ tiêu BCTC;SCMS;X;X;X;;;"-- Thông tin Các khoản cho vay trên toàn thị trường
SELECT
    nd.ngay,
    SUM(TO_NUMBER(gt.GIA_TRI)) AS cac_khoan_cho_vay
FROM (
    SELECT TRUNC(min_ngay) + LEVEL - 1 AS ngay
    FROM (
        SELECT MIN(gt.NGAY_SO_LIEU) AS min_ngay
        FROM SCMS.BC_BAO_CAO_GT gt
        JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
        WHERE dct.MA_CHI_TIEU = 'CAC_KHOAN_CHO_VAY'  -- xác nhận lại
    )
    CONNECT BY TRUNC(min_ngay) + LEVEL - 1 <= TRUNC(SYSDATE)
) nd
LEFT JOIN SCMS.BC_BAO_CAO_GT gt
    JOIN SCMS.DM_CHI_TIEU dct ON dct.ID = gt.DM_CHI_TIEU_ID
    ON  dct.MA_CHI_TIEU        = 'CAC_KHOAN_CHO_VAY'  -- xác nhận lại
    AND TRUNC(gt.NGAY_SO_LIEU) = nd.ngay
GROUP BY nd.ngay
ORDER BY nd.ngay;";Hỏi bên phân hệ xem lưu ở bảng nào, cột nào, dòng nào?;;;;;
